id,latitude,longitude,datetime,decibel_level,hour,day_of_week,is_weekend,temperature_c,humidity_%,wind_speed_kmh,precipitation_mm,traffic_density,near_airport,near_highway,near_construction,population_density,park_proximity,industrial_zone,vehicle_count,honking_events,public_event,holiday,school_zone,noise_complaints,sensor_id
40,40.67606099749584,-74.07451666932985,2023-01-07 11:47:00,46.168497919414165,11,5,1,15.64173411250403,82.65467060553499,25.369119952544594,1.6051573839691111,5,0,1,0,19507,0,1,14,4,0,0,1,0,4
41,40.54881529393791,-73.77469197107943,2023-12-04 23:12:00,61.27680947062077,23,0,0,12.07495988978715,47.50655354939471,0.7263186242831532,0.221727216150551,1,0,0,0,29918,1,0,24,2,0,0,0,2,30
42,40.69807076404451,-73.91938860585874,2023-10-17 11:04:00,69.37313187038961,11,1,0,24.47970546651905,87.32337348418281,28.89845241355816,0.04520052244503719,5,0,0,1,19235,1,0,19,0,0,0,0,1,31
43,40.51375540844609,-73.93830454431281,2023-09-06 19:38:00,66.85175536829914,19,2,0,15.68457572783863,49.10502434484281,33.421420050726674,0.3763082608151739,5,0,0,0,15915,0,0,20,3,0,0,0,1,18
44,40.86372816083151,-74.1426155640654,2023-12-06 11:04:00,69.25444864184172,11,2,0,14.42887430444848,62.07578657752509,15.965666443758057,1.6641251493145046,2,0,0,0,23840,0,1,14,3,0,0,0,2,5
45,40.60351199264001,-73.76993015332529,2023-05-20 23:57:00,67.22289855800854,23,5,1,19.046192627643165,69.68632992906603,17.917696687086572,2.430343589287398,3,0,0,1,13863,0,0,24,1,0,0,0,3,32
46,40.76500891374159,-73.83859284839576,2023-03-12 02:55:00,77.78865813313394,2,6,1,23.395251467331512,86.54144091531569,34.05128848866124,0.4524931317295604,4,0,0,0,12957,0,0,23,7,0,0,0,3,29
47,40.624684430435764,-74.16616581905001,2023-02-17 02:44:00,55.476836192612026,2,4,0,34.67199472212782,37.12313918365862,31.026185413041336,2.2068041058420125,2,0,1,1,2615,0,0,26,6,0,1,0,1,12
48,40.70802720847112,-73.84608245138512,2023-06-30 14:59:00,58.23004861541469,14,4,0,23.79065275360196,72.22916847670496,11.525979561335,0.40295084769207007,1,0,1,0,11582,1,0,16,6,0,0,0,0,15
49,40.71868411173731,-73.92823089132868,2023-04-21 09:13:00,57.27340554729176,9,4,0,26.11887976471841,56.457091030085756,12.959044262461559,1.9010265320041975,4,0,0,0,28338,1,0,21,4,1,0,0,1,15
50,40.57394178221021,-74.15913732712661,2023-10-28 08:21:00,73.3019181186261,8,5,1,14.458236607085013,38.798999843444875,27.155129295623865,1.0619195236573018,2,0,1,0,10397,0,0,21,6,0,0,1,2,35
51,40.887833851105825,-73.97084967923567,2023-06-20 13:31:00,74.00398588395063,13,1,0,10.818923258213665,74.36247878574734,22.527923697926447,2.121474437898684,2,0,0,0,5026,1,0,24,5,0,0,0,3,35
52,40.810053129344446,-73.95765185643498,2023-01-05 19:47:00,69.51225319318507,19,3,0,18.43631944733386,58.655559612169256,6.4891828438598775,10.61784782694367,3,1,1,0,7869,0,0,15,3,0,0,0,1,43
53,40.875799576625674,-74.11711272991836,2023-11-27 23:45:00,76.83493666889927,23,0,0,18.750189406817174,66.2681674454773,12.397196369166657,5.55534613875186,1,0,0,0,11871,1,1,26,1,0,0,0,1,14
54,40.85793094017106,-73.72715092649986,2023-09-14 03:26:00,53.21959132623619,3,3,0,10.45041081044782,42.60307480045307,35.999331075146166,0.008581901623938992,1,0,0,0,19830,1,0,23,5,0,0,0,3,39
55,40.73915999152443,-73.77501231425967,2023-10-19 04:55:00,81.67224111551137,4,3,0,16.77293829067191,53.689176627932355,27.526977468890536,4.333291579768818,2,0,1,0,4312,1,1,21,4,0,0,0,2,18
56,40.868749694009246,-73.86548883133545,2023-05-21 02:16:00,80.23238621712258,2,6,1,20.795223212033918,63.214797569164695,39.43897270742078,0.13760891099407474,3,0,0,0,9014,0,0,14,1,0,0,0,0,38
57,40.535397000820765,-73.9688522194997,2023-08-14 19:47:00,72.35621997245747,19,0,0,20.52275376512656,48.34375699888908,30.680501199230775,6.117198727441798,2,0,0,1,24241,1,0,14,4,0,0,1,0,22
58,40.578393144967656,-73.99411722920775,2023-07-21 17:16:00,82.8179890877106,17,4,0,21.53001497368991,33.88607778933909,37.678977285743606,0.6620859052652193,5,1,0,0,6019,1,0,18,1,0,0,0,0,38
59,40.518090915564215,-73.87451326642453,2023-11-16 23:29:00,48.43376792322226,23,3,0,20.036753110962103,87.31483446207127,8.647542954819016,0.9626463660030249,5,0,0,0,29963,0,0,27,3,0,0,0,1,11
60,40.630132132305306,-73.92728406529655,2023-08-01 12:53:00,59.755518637373484,12,1,0,14.45093938510961,55.80272780298322,30.85939499267703,0.1922250545846035,3,1,1,1,11293,1,0,20,5,0,1,0,3,3
61,40.65547091587579,-74.16886344705907,2023-05-22 15:50:00,57.64696539318048,15,0,0,14.402695613458098,71.37442592013903,0.8087008059118972,0.23818148690730329,2,0,0,0,4216,1,1,20,2,0,0,0,2,14
62,40.608539612709556,-73.94374867561484,2023-09-10 07:57:00,72.21479323757343,7,6,1,9.607340214042868,48.77330354892407,26.830400868461357,2.594667249082068,3,0,1,1,22859,0,1,21,7,0,0,0,0,44
63,40.83149500366077,-73.79679819138359,2023-12-14 16:22:00,54.498592603978544,16,3,0,30.493425274295664,44.85922348180014,18.771291124809654,5.776708076662627,2,0,0,0,21053,0,0,20,5,0,0,1,2,25
64,40.64270133067743,-73.97038006120152,2023-09-12 23:37:00,72.57495149337485,23,1,0,18.09415255233505,48.50150089269875,13.870402876802746,1.8870592034967222,2,0,0,0,12222,1,0,19,2,0,0,0,3,14
65,40.61237380387495,-74.17402171122286,2023-12-13 03:19:00,78.70536143996713,3,2,0,16.426028609436038,48.643765064995485,34.49617409172356,2.5165061317640345,5,0,0,0,19908,0,0,16,2,0,0,0,2,47
66,40.717078433263296,-73.80686090030798,2023-10-30 20:58:00,71.95202900084,20,0,0,11.498455429832788,58.09260811593675,34.17070770630123,2.870714979697606,4,0,1,0,29693,0,1,18,6,0,0,0,1,31
67,40.55636968998991,-74.09931810893201,2023-04-03 20:47:00,67.83751023661502,20,0,0,38.549605316294446,58.04289089869542,0.8920681959457433,0.6098308331530354,1,0,0,1,24882,0,0,29,1,0,0,0,1,25
68,40.82087879230161,-74.07068958255599,2023-09-25 23:15:00,55.121266590992505,23,0,0,10.486703774439732,54.800767111801015,24.38020489797724,0.09256883727958702,1,0,0,0,14603,0,0,24,1,0,0,0,1,41
69,40.52982025747191,-74.11764682328385,2023-10-27 05:18:00,56.53149033874635,5,4,0,14.998064520757486,29.435004944220665,14.713288972838257,0.0037489993929705617,3,0,0,0,28883,0,0,30,2,0,0,0,1,19
70,40.894754774640205,-74.03489246756425,2023-03-02 05:52:00,77.49618905296667,5,3,0,20.910857854002423,54.72528349503718,16.626440060017966,0.8635646243494639,1,0,0,0,14340,0,0,17,2,0,0,0,1,12
71,40.80889790771866,-73.82162424715568,2023-07-28 10:56:00,72.79349003905332,10,4,0,22.201490760209943,31.837273029445605,33.281629568751036,0.5527306401305697,5,0,1,0,11934,0,0,22,2,0,1,0,2,7
72,40.57948627261367,-73.94030707024804,2023-04-16 12:55:00,64.60980480622456,12,6,1,24.705524386509786,28.82950504070356,12.393590861107132,0.12868822684354764,4,0,0,0,19345,1,1,24,1,0,0,0,1,49
73,40.50220884684944,-74.09755936292464,2023-05-07 08:02:00,60.8209045423411,8,6,1,30.653259554384842,85.28520021388174,37.7219524255048,0.3957517021238953,2,0,0,0,23687,0,1,21,2,0,1,1,0,14
74,40.82618457138193,-73.76108496092398,2023-09-01 22:57:00,44.74192126888623,22,4,0,21.543103588224987,62.346500920339295,7.18535305488563,0.265917737707529,2,0,0,1,5625,0,1,21,2,0,0,1,2,29
75,40.78274293753905,-73.76020907252423,2023-08-13 22:52:00,54.291475813155614,22,6,1,10.607784400233328,66.1643040687209,26.50889693472711,4.927348457735649,5,0,0,1,29197,0,0,16,2,0,0,0,0,47
76,40.79160286721639,-73.764710787477,2023-04-13 09:02:00,84.11419087139723,9,3,0,16.20138412414753,48.125556923335466,26.884202680550587,0.3022673026811702,1,0,0,0,9292,0,0,18,8,0,0,1,3,14
77,40.80850813867438,-74.08060189430924,2023-07-20 17:47:00,52.195444289975335,17,3,0,20.154826607597194,83.62866243404049,10.087806457116727,1.5428595535576435,2,0,0,0,10505,0,0,14,2,0,0,0,1,23
78,40.529617860693634,-73.97438032790951,2023-07-31 16:51:00,66.8947982122108,16,0,0,32.47758229054077,64.65513427057658,12.990024358688078,1.7984049188054245,1,1,0,0,4448,0,0,19,4,0,0,0,1,14
79,40.643386291417706,-73.70750517192957,2023-04-12 09:55:00,75.07443973195198,9,2,0,8.215361651029921,73.84189086665111,33.391939703197615,1.5682869709516751,5,0,0,0,20628,1,0,27,3,0,0,0,1,23
80,40.54634762381005,-73.81399376184501,2023-10-19 12:01:00,52.450773319977074,12,3,0,26.418035536576593,45.79937283193997,30.4722101981981,0.2086253168506901,2,0,0,0,15678,0,0,16,6,0,0,0,0,8
81,40.84524137035024,-74.18641628938722,2023-04-14 11:06:00,66.84710474781083,11,4,0,19.259400586824917,87.20083165733878,13.163835212590381,0.7677938505003056,3,0,1,0,7047,0,0,19,2,0,0,0,1,13
82,40.74931925073102,-74.16739770436976,2023-04-28 18:16:00,74.37915537510655,18,4,0,23.864813746606366,77.43229031108206,21.358261877397354,0.10526276258628489,4,0,1,0,27477,1,0,15,1,0,0,0,1,36
83,40.63235920994106,-73.96803431159384,2023-11-22 01:12:00,65.12499321907251,1,2,0,17.286036983548478,79.77639241101805,2.4672118501238183,1.0072694609668793,1,0,0,1,22058,0,0,24,2,0,0,0,0,44
84,40.52542334011441,-73.74538989706922,2023-03-07 13:25:00,93.68403055666768,13,1,0,12.102971589115715,32.0535987198028,8.34983529594517,0.4179856221388208,1,0,0,1,2214,1,0,17,3,0,1,0,1,1
85,40.62439292868626,-73.93064910102365,2023-11-29 13:38:00,48.31400741121804,13,2,0,23.256109455809323,38.96742455098537,19.432822354415965,1.6493955104720865,1,0,1,0,24990,1,0,23,5,0,0,0,1,37
86,40.630073328810695,-73.95109374598286,2023-05-25 12:49:00,75.5872852988388,12,3,0,22.58101718973935,39.99386197785039,3.4389494111684638,2.3605672036189214,1,0,1,0,21010,0,0,15,3,0,0,0,1,26
87,40.79184247133522,-74.14726315002169,2023-04-18 09:06:00,63.27198262603535,9,1,0,24.804398760178053,38.96364562728098,33.7332941956775,1.5190862548303437,5,0,0,0,26365,1,0,23,5,0,0,0,0,4
88,40.75502298854209,-73.87160994763785,2023-09-02 13:37:00,72.71920154836675,13,5,1,17.906867552349553,79.87857134730015,28.720248404305913,1.1391589602769903,5,0,1,0,10558,1,0,18,1,0,0,0,1,16
89,40.85488509703053,-73.78894841969989,2023-04-30 17:42:00,69.41307151699246,17,6,1,13.801245836761055,22.231935664601448,37.74534682593979,0.9798688151820645,5,0,1,0,8875,0,1,19,4,0,0,0,0,25
90,40.68888597006478,-74.00978999624623,2023-07-07 23:18:00,57.668438028900034,23,4,0,7.088491034833108,25.326999228654202,27.738676238561087,3.6864226230663193,5,0,0,0,23652,1,0,17,2,0,1,0,1,19
91,40.54783769837532,-73.81219407453735,2023-05-17 15:17:00,67.28996392459341,15,2,0,23.735612876975843,39.174040944093264,37.61605489048742,0.49530302863648545,2,0,0,1,14919,1,0,19,3,0,0,1,2,20
92,40.7852979148892,-73.7177616730496,2023-05-21 08:38:00,46.42098548601713,8,6,1,20.967226377107902,33.991108225461055,22.180502227638602,2.6501602651169587,5,0,1,1,16225,1,0,20,3,0,0,0,2,26
93,40.80431401944676,-74.09811677043616,2023-05-08 16:39:00,71.03247500571393,16,0,0,11.239521569952284,36.23017297179939,24.008744442478775,2.8333613671823277,2,0,0,0,24196,1,1,16,2,0,0,0,0,32
94,40.7245108790278,-73.93833518440263,2023-06-23 03:41:00,67.98158465990525,3,4,0,14.229984286923631,75.856023247731,39.07884218505043,1.086697655980066,3,1,1,0,12815,1,0,24,3,0,0,0,0,3
95,40.808386871981824,-74.05643102095772,2023-05-18 10:42:00,71.38660168643102,10,3,0,14.732688316339917,59.418861572443284,25.685165874570416,0.7056521470636149,5,0,1,0,6479,0,0,15,3,0,0,0,2,48
96,40.697518238545754,-73.80357279048309,2023-12-20 01:00:00,75.5811832508715,1,2,0,7.619108976123073,20.40394629050776,1.231462754429864,1.2718009329663944,3,0,1,1,26078,0,0,20,3,0,0,0,3,7
97,40.709093131752795,-73.91120331705942,2023-06-04 11:33:00,68.67619840209711,11,6,1,12.276223223764063,50.05259359929367,28.952111065220933,0.19569743529750602,5,0,0,1,1172,0,0,19,8,0,0,0,1,32
98,40.671016407343416,-73.88270879122486,2023-08-03 10:34:00,66.48089419798276,10,3,0,10.063187502355522,48.551944879525124,36.21874768549662,0.09403653748852796,3,0,0,0,18270,0,0,20,6,0,0,1,2,5
99,40.51016765069764,-73.80104292019206,2023-05-07 13:39:00,56.18931663338708,13,6,1,15.112646916784444,27.976168861118047,31.823209991773066,0.23667357666495628,4,0,0,0,26993,1,0,18,1,0,0,0,0,21
100,40.54315657079732,-74.00201476366878,2023-12-12 01:23:00,57.87779236350949,1,1,0,12.82911751169306,67.329925202102,23.353330905016904,0.4144051516604883,3,0,1,0,29108,0,0,20,3,0,0,1,1,30
101,40.512571674274696,-73.74245496579648,2023-09-29 03:09:00,76.86734620177332,3,4,0,6.610965553932759,69.14680318656437,26.85214052374065,1.4030718168656613,2,0,1,0,17044,1,0,20,3,0,1,0,3,20
102,40.75456416450551,-73.93348556637693,2023-02-19 08:42:00,79.36335405705978,8,6,1,32.15813161398637,70.46252533364684,39.60767157006687,3.782761454106339,1,0,0,0,7263,0,0,18,2,0,0,0,1,29
103,40.62574239243053,-74.12102258858233,2023-03-01 17:15:00,62.61889563687946,17,2,0,26.767785117204614,70.99296618910145,3.626483540373533,0.5374388950632528,3,0,0,0,21752,0,0,22,2,0,0,0,2,24
104,40.70342827646588,-73.8520504409156,2023-07-03 01:51:00,65.46002747253274,1,0,0,12.546864049360101,20.003697885260777,26.68979314532958,5.4717271869917,1,0,1,0,12621,1,0,20,2,0,0,0,1,1
105,40.86302658957044,-73.80336932478087,2023-08-10 14:08:00,55.95385625006234,14,3,0,19.906949776575267,86.77445626927056,11.335907782823753,6.1980968245282675,4,0,1,0,10601,0,0,14,8,0,0,0,1,43
106,40.59971689165955,-74.04161916146624,2023-02-08 19:27:00,76.72756845267445,19,2,0,20.922255628749063,76.99461369382641,25.6036158634468,6.383718407572451,4,1,0,1,8056,1,0,28,3,0,0,0,1,25
107,40.66415316921425,-73.77141037150062,2023-10-30 04:55:00,71.65416823691778,4,0,0,26.33760098341434,83.27871876124996,24.304943035357553,3.63492682259825,2,0,0,0,28499,0,0,19,2,0,0,0,0,27
108,40.80222045541722,-73.74692837261712,2023-11-10 05:12:00,84.4121743646375,5,4,0,12.26976481337945,21.09503067152039,6.138273284326483,0.9045633207756697,2,0,1,0,22337,0,1,14,5,0,0,0,0,25
109,40.59151926619665,-74.0615477563111,2023-10-10 19:59:00,56.21676922820261,19,1,0,25.644747487876984,85.37011570500175,8.269865829609566,0.15092158191450694,3,1,1,0,27486,0,0,19,3,0,0,0,4,21
110,40.53079196393152,-73.7082392636424,2023-03-29 03:49:00,61.21992100981783,3,2,0,14.164662870551455,76.68519700816734,24.865183121728542,1.6824534026957112,5,0,1,0,15245,0,0,14,3,0,0,0,2,17
111,40.615900581165505,-74.12964423597562,2023-07-04 06:04:00,67.31445922525572,6,1,0,8.648963170819707,78.60534000710891,5.129197892150965,1.6359766299106713,4,0,0,0,16678,0,0,26,3,0,0,0,1,28
112,40.564488514901605,-74.09899216579876,2023-05-13 20:20:00,71.4648953772577,20,5,1,23.06895591520148,26.530116930537794,10.607235005212914,3.793916890662803,1,0,0,0,1260,0,0,20,1,0,0,0,0,32
113,40.871879060937026,-74.10788758038099,2023-05-17 16:14:00,62.84332362452368,16,2,0,27.035308968856995,71.71446202430184,33.4098219095201,11.038452306671918,5,0,0,1,20736,1,0,22,2,0,0,0,1,44
114,40.823248151825766,-73.75300514499607,2023-07-17 13:39:00,56.270389095462995,13,0,0,36.11536281471479,87.19416827494636,13.083660240065544,1.4191926847895218,4,0,1,0,2352,0,0,21,2,0,0,0,4,50
115,40.75336150260417,-73.87285372383752,2023-03-20 14:53:00,73.81407528923572,14,0,0,9.601923144368506,67.49831389927124,19.522406250786517,0.846863179286112,3,0,1,0,6243,0,0,17,6,0,0,0,1,34
116,40.848584236075084,-74.12394785838886,2023-09-17 14:05:00,72.21135362545581,14,6,1,22.89243779556552,59.939298323722454,37.645613405833615,0.4113483455902255,4,1,1,0,10691,1,0,18,3,0,0,0,2,22
117,40.82146883075964,-73.97983829081583,2023-03-22 18:39:00,55.83725899436275,18,2,0,15.131391293445269,86.19407744242979,9.085963553477852,0.009622761939351973,2,0,0,0,13565,0,0,26,1,0,0,0,1,42
118,40.57462802355441,-73.89235098746511,2023-02-16 22:52:00,78.55442801105495,22,3,0,23.483510973668217,51.00559852141052,15.585040694320416,1.4230854618612856,1,0,1,1,27716,0,0,29,2,0,0,0,1,19
119,40.85702359939599,-74.15826795750532,2023-09-21 07:29:00,76.70198709196603,7,3,0,7.706573141381245,61.95054964173351,24.258311021741825,1.6216944394829438,1,0,0,0,20390,1,0,12,2,0,0,0,1,48
120,40.71573689676626,-73.75879181579633,2023-03-30 05:08:00,66.34296497247793,5,3,0,9.160611570110051,53.34368054460563,30.213557180158887,3.4852356458702323,2,0,0,0,29194,1,0,17,2,1,0,0,2,8
121,40.82297606206562,-73.79819823227923,2023-04-15 20:20:00,65.79597862376036,20,5,1,12.568876237834614,85.29923549522094,36.06613546850821,1.404686542134691,5,0,0,0,18206,1,0,18,2,0,0,0,2,2
122,40.858436519969395,-73.94739661321168,2023-11-18 20:06:00,70.54057771115907,20,5,1,18.552748319676592,25.32593087358551,36.61891950294061,4.965059322116163,2,1,1,0,17915,1,0,15,6,0,0,0,2,5
123,40.62720138998875,-73.71643669237042,2023-06-15 13:24:00,56.38296929743742,13,3,0,13.512431134231512,55.07837905777437,31.06560297490492,1.9781716985517581,1,0,1,1,20204,0,0,11,3,0,0,0,3,28
124,40.54402076981107,-73.99111951036245,2023-07-07 10:15:00,65.30031479164082,10,4,0,22.613380407393937,68.08667089698068,9.133233463732417,3.6693703277125893,3,1,0,0,1166,0,0,15,3,0,0,1,2,4
125,40.59117406501677,-73.70794484048176,2023-02-25 13:44:00,43.4761645539082,13,5,1,25.1882623278054,75.43345768955658,0.9923732017026321,0.3210459274274279,5,0,0,0,22310,0,0,26,5,0,0,0,2,36
126,40.6708431154505,-73.86604000059819,2023-01-14 22:06:00,73.76455645502935,22,5,1,22.19704278871749,60.81130532108954,15.350957214224952,3.8666847352474236,4,0,1,1,13523,1,0,18,2,0,0,0,0,1
127,40.827205906368995,-73.88266436337304,2023-10-15 08:36:00,49.385067775581405,8,6,1,29.331513477626075,83.62424208850177,5.661954039512933,2.248745647399105,3,0,0,0,18439,0,1,18,2,0,0,0,0,15
